Device ID,Location,City,State,Zip Code,Display Name,Machine ID,Tags,Mobile (#),Mobile (%),Mobile,Cash,Card,Total,Fee,Discounts,Loyalty,Promotions (!),Net
20004232,"
240 East Central Pkwy
Altamonte Springs
FL
32701
",Altamonte Springs,FL,32701,Center Pointe 2 - Snack Machine,2224,promo,8,10.68,$7.75,$41.15,$23.65,$72.55,$0.41,$0.00,$0.00,$0.00,$7.34
20004233,"
332 North Magnolia Ave
Orlando
FL
32801
",Orlando,FL,32801,DBKSMN - Snack Machine 2nd FL,2288,promo,2,100,$2.00,$0.00,$0.00,$2.00,$0.10,$0.00,$0.00,$0.00,$1.90
20004234,"
332 North Magnolia Ave
Orlando
FL
32801
",Orlando,FL,32801,DBKMSN - Beverage Machine 2nd FL,2254,promo,3,3.05,$3.45,$109.50,$0.00,$112.95,$0.19,$0.00,$0.00,$0.00,$3.26
20004235,"
400 Colonial Center Pkwy
Lake Mary
FL
32746
",Lake Mary,FL,32746,Mitsubishi North - Beverage Machine 4th FL,2096,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004236,"
485 Noth Keller Road
Maitland
FL
32751
",Maitland,FL,32751,Allstate - Beverage Machine,2044,promo,11,18.64,$8.25,$36.00,$0.00,$44.25,$0.44,$0.00,$0.00,$0.00,$7.81
20004237,"
12661 Challenger Pkwy
Orlando
FL
32826
",Orlando,FL,32826,JNR Adjustments - Snack Machine,2355,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004238,"
400 Colonial Center Pkwy
Lake Mary
FL
32746
",Lake Mary,FL,32746,Mitsubishi North - Snack Machine 5th FL,2231,promo,6,100,$8.50,$0.00,$0.00,$8.50,$0.46,$2.00,$0.00,$0.00,$6.04
20004239,"
485 Noth Keller Road
Maitland
FL
32751
",Maitland,FL,32751,Allstate - Snack Machine,2050,promo,8,34.36,$8.90,$17.00,$0.00,$25.90,$0.48,$0.00,$0.00,$0.00,$8.42
20004240,"
12661 Challenger Pkwy
Orlando
FL
32826
",Orlando,FL,32826,JNR Adjustments -  BeverageMachine,2413,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004241,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - Snack Machine Maintenance,2170,promo,4,7.01,$3.75,$36.00,$13.75,$53.50,$0.19,$0.00,$0.00,$0.00,$3.56
20004242,"
100 Colonial Center Pkwy
Lake Mary
FL
32746
",Lake Mary,FL,32746,Bank of NY LM - GlassFront Machine 3rd FL,2472,promo,2,4.82,$3.00,$24.75,$34.50,$62.25,$0.16,$0.00,$0.00,$0.00,$2.84
20004267,"
1002 North Semoran Blvd
Orlando
FL
32807
",Orlando,FL,32807,Orlando Methadone - Snack Machine,2126,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004268,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - GlassFront Machine Showroom,2091,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004269,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - Snack Machine 2nd FL Employee,2163,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004270,"
5175 West Irlo Bronson Memorial Hwy
Kissimmee
FL
34746
",Kissimmee,FL,34746,Camping World - GlassFront Machine,2297,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004271,"
330 Carswell Ave
Holly Hill
FL
32117
",Holly Hill,FL,32117,Product Quest - Ice Cream Machine,2018,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004272,"
8541 South Park Circle
Orlando
FL
32819
",Orlando,FL,32819,Strayer Sand Lake - Beverage Machine,N/A,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004273,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - Beverage Machine 2nd FL Employee,2161,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004274,"
201 Dyer Blvd
Kissimmee
FL
34741
",Kissimmee,FL,34741,Signature Flight Kissimmee - Snack Machine,2238,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004275,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - Beverage Machine Maintenance,2216,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004276,"
8541 South Park Circle
Orlando
FL
32819
",Orlando,FL,32819,Strayer Sand Lake - Snack Machine,2226,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004277,"
2500 Universal Studios Plaze
Orlando
FL
",Orlando,FL,,DAVE School - GlassFront Machine 3rd FL,2168,promo,6,2.26,$14.50,$627.25,$0.00,$641.75,$0.80,$0.00,$0.00,$0.00,$13.70
20004278,"
1002 North Semoran Blvd
Orlando
FL
32807
",Orlando,FL,32807,Orlando Methadone Clinic - Beverage Machine,2146,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004303,"
2651 Orange Ave
Apopka
FL
32703
",Apopka,FL,32703,Coca-Cola Apopka - Snack Machine Breakroom,2029,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004304,"
Warehouse
Longwood
FL
32819
",Longwood,FL,32819,Removed From DAVE School GlassFront Machine,2087,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004305,"
8545 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Strategis - GlassFront Machine,2221,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004306,"
100 Colonial Center Pkwy
Lake Mary
FL
32746
",Lake Mary,FL,32746,Bank of NY LM - Beverage Machine 4th FL,2382,promo,,,$0.00,$1.50,$0.00,$1.50,$0.00,$0.00,$0.00,$0.00,$0.00
20004307,"
283 Cranes Roost Blvd
Altamonte Springs
FL
32701
",Altamonte Springs,FL,32701,Altamonte Lakeside - Beverage Machine,2045,promo,5,14.08,$5.00,$30.50,$0.00,$35.50,$0.25,$0.00,$0.00,$0.00,$4.75
20004308,"
2500 Universal Studios Plaze
Orlando
FL
32819
",Orlando,FL,32819,DAVE School - Snack Machine 3rd FL,2352,promo,1,8.77,$1.25,$2.25,$10.75,$14.25,$0.07,$0.00,$0.00,$0.00,$1.18
20004309,"
8545 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Strategis - Cold Food Machine,2089,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004310,"
2500 Universal Studios Plaze
Orlando
FL
32819
",Orlando,FL,32819,DAVE School - Beverage Machine 1st FL,2122,promo,3,15.27,$2.55,$14.15,$0.00,$16.70,$0.15,$0.00,$0.00,$0.00,$2.40
20004311,"
8545 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Strategis - Snack Machine,2260,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004312,"
2500 Maitland Center Pkwy
Maitland
FL
32751
",Maitland,FL,32751,Colonial Management Group - Snack Machine,2318,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004313,"
2500 Universal Studios Plaze
Orlando
FL
32819
",Orlando,FL,32819,DAVE School - Beverage Machine 2nd FL,2285,promo,1,6.73,$1.10,$0.00,$15.25,$16.35,$0.06,$0.00,$0.00,$0.00,$1.04
20004314,"
2500 Universal Studios Plaze
Orlando
FL
32819
",Orlando,FL,32819,DAVE School - Snack Machine 2nd FL,2188,promo,1,5.92,$1.25,$3.50,$16.35,$21.10,$0.07,$0.00,$0.00,$0.00,$1.18
20004615,"
3130 Edgewater Dr
Orlando
FL
32804
",Orlando,FL,32804,FDLRS - Beverage Machine,2466,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004616,"
1 Jeff Fuqua Blvd
Tavares
FL
32778
",Tavares,FL,32778,United Ticketing - Beverage Machine,2235,promo,1,8.33,$0.75,$8.25,$0.00,$9.00,$0.04,$0.00,$0.00,$0.00,$0.71
20004617,"
3130 Edgewater Dr
Orlando
FL
32804
",Orlando,FL,32804,FDLRS - Snack Machine,2358,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004618,"
6424 Forest City Road
Orlando
FL
32810
",Orlando,FL,32810,AKT - Beverage Machine,2003,,6,42.62,$6.50,$8.75,$0.00,$15.25,$0.34,$1.00,$0.00,$0.00,$5.16
20004619,"
Warehouse
Longwood
FL
32824
",Longwood,FL,32824,Removed From Niaflex(Cypress) Snack Machine,2124,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004620,"
Warehouse
Longwood
FL
32824
",Longwood,FL,32824,Removed From Niaflex(Cypress) Beverage Machine,N/A,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004621,"
100 Colonial Center Pkwy
Eustis
FL
32726
",Eustis,FL,32726,Bank of NY LM - Snack Machine 2nd FL,2006,,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004623,"
5728 Major Blvd
Kissimmee
FL
34746
",Kissimmee,FL,34746,Major Center 1 - Snack Machine,2434,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004624,"
1900 Hotel Plaze Blvd
Orlando
FL
32827
",Orlando,FL,32827,Reedy Creek Development - Snack Machine,2271,promo,11,14.03,$11.75,$72.00,$0.00,$83.75,$0.64,$0.00,$0.00,$0.00,$11.11
20004625,"
7675 Currenct Drive
Orlando
FL
32809
",Orlando,FL,32809,Fedex Sand Lake - Snack Machine,N/A,promo,2,39.13,$2.25,$3.50,$0.00,$5.75,$0.12,$0.00,$0.00,$0.00,$2.13
20004626,"
11486 Corporate Blvd
Orlando
FL
32817
",Orlando,FL,32817,Bank of NY Rouse - Snack Machine 2nd FL,2274,,3,4.34,$3.05,$67.30,$0.00,$70.35,$0.17,$0.00,$0.00,$0.00,$2.88
20004630,"
1 Jeff Fuqua Blvd
Orlando
FL
32827
",Orlando,FL,32827,United Ticketing - Snack Machine,2213,promo,3,2.93,$3.00,$99.35,$0.00,$102.35,$0.15,$0.00,$0.00,$0.00,$2.85
20004631,"
9200 Lake Nona Club Dr
Orlando
FL
32827
",Orlando,FL,32827,Lake Nona Golf Course - Snack Machine,N/A,promo,8,39.08,$8.50,$13.25,$0.00,$21.75,$0.45,$0.00,$0.00,$0.00,$8.05
20004651,"
2000 Noth Alafaya Trail Suite 150
Orlando
FL
32826
",Orlando,FL,32826,CrossLink - Beverage Machine,2155,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004652,"
Warehouse
Longwood
FL
32827
",Longwood,FL,32827,Removed From American Airlines Snack,2256,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004653,"
707 East Oak Street
Kissimmee
FL
34744
",Kissimmee,FL,34744,Mindful Health - Snack Machine,2225,promo,16,6.57,$18.50,$263.25,$0.00,$281.75,$0.98,$1.00,$0.00,$0.00,$16.52
20004654,"
2500 Universal Studios Plaze
Orlando
FL
32827
",Orlando,FL,32827,DAVE School - GlassFront Machine 3rd FL,2279,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004655,"
9901 Ringhaver Dr
Orlando
FL
32824
",Orlando,FL,32824,Ring Power - Pepsi Machine Office Parts,2023,promo,4,100,$4.70,$0.00,$0.00,$4.70,$0.26,$0.00,$0.00,$0.00,$4.44
20004656,"
901 North Lake Destiny Rd
Maitland
FL
32751
",Maitland,FL,32751,Strayer Maitland - Beverage Machine,2000,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004657,"
2651 Orange Ave
Apopka
FL
32712
",Apopka,FL,32712,Coca-Cola Apopka - Snack Machine Receiving Office,2039,promo,3,100,$2.90,$0.00,$0.00,$2.90,$0.15,$0.00,$0.00,$0.00,$2.75
20004658,"
901 North Lake Destiny Rd
Maitland
FL
32751
",Maitland,FL,32751,Strayer Maitland - Snack Machine,2078,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
