Device ID,Location,City,State,Zip Code,Display Name,Machine ID,Tags,Mobile (#),Mobile (%),Mobile,Cash,Card,Total,Fee,Discounts,Loyalty,Promotions (!),Net
20004232,"
240 East Central Pkwy
Altamonte Springs
FL
32701
",Altamonte Springs,FL,32701,Center Pointe 2 - Snack Machine,2224,promo,2,7.5,$2.35,$13.25,$15.75,$31.35,$0.13,$0.00,$0.00,$0.00,$2.22
20004233,"
332 North Magnolia Ave
Orlando
FL
32801
",Orlando,FL,32801,DBKSMN - Snack Machine 2nd FL,2288,promo,4,100,$6.25,$0.00,$0.00,$6.25,$0.34,$0.00,$0.00,$0.00,$5.91
20004234,"
332 North Magnolia Ave
Orlando
FL
32801
",Orlando,FL,32801,DBKMSN - Beverage Machine 2nd FL,2254,promo,,,$0.00,$52.50,$0.00,$52.50,$0.00,$0.00,$0.00,$0.00,$0.00
20004235,"
400 Colonial Center Pkwy
Lake Mary
FL
32746
",Lake Mary,FL,32746,Mitsubishi North - Beverage Machine 4th FL,2096,promo,1,3.85,$0.85,$14.45,$6.80,$22.10,$0.05,$0.00,$0.00,$0.00,$0.80
20004236,"
485 Noth Keller Road
Maitland
FL
32751
",Maitland,FL,32751,Allstate - Beverage Machine,2044,promo,5,5.95,$3.75,$59.25,$0.00,$63.00,$0.20,$0.00,$0.00,$0.00,$3.55
20004237,"
12661 Challenger Pkwy
Orlando
FL
32826
",Orlando,FL,32826,JNR Adjustments - Snack Machine,2355,promo,2,6.26,$2.10,$16.65,$14.80,$33.55,$0.11,$0.00,$0.00,$0.00,$1.99
20004238,"
400 Colonial Center Pkwy
Lake Mary
FL
32746
",Lake Mary,FL,32746,Mitsubishi North - Snack Machine 5th FL,2231,promo,6,100,$6.50,$0.00,$0.00,$6.50,$0.34,$0.00,$0.00,$0.00,$6.16
20004239,"
485 Noth Keller Road
Maitland
FL
32751
",Maitland,FL,32751,Allstate - Snack Machine,2050,promo,3,12.11,$2.95,$21.40,$0.00,$24.35,$0.15,$0.00,$0.00,$0.00,$2.80
20004240,"
12661 Challenger Pkwy
Orlando
FL
32826
",Orlando,FL,32826,JNR Adjustments -  BeverageMachine,2413,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004241,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - Snack Machine Maintenance,2170,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004242,"
100 Colonial Center Pkwy
Lake Mary
FL
32746
",Lake Mary,FL,32746,Bank of NY LM - GlassFront Machine 3rd FL,2472,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004267,"
1002 North Semoran Blvd
Orlando
FL
32807
",Orlando,FL,32807,Orlando Methadone - Snack Machine,2126,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004268,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - GlassFront Machine Showroom,2091,promo,2,13.17,$5.50,$8.25,$28.00,$41.75,$0.30,$0.00,$0.00,$0.00,$5.20
20004269,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - Snack Machine 2nd FL Employee,2163,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004270,"
5175 West Irlo Bronson Memorial Hwy
Kissimmee
FL
34746
",Kissimmee,FL,34746,Camping World - GlassFront Machine,2297,promo,1,3.33,$1.50,$25.50,$18.00,$45.00,$0.08,$0.00,$0.00,$0.00,$1.42
20004271,"
330 Carswell Ave
Holly Hill
FL
32117
",Holly Hill,FL,32117,Product Quest - Ice Cream Machine,2018,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004272,"
8541 South Park Circle
Orlando
FL
32819
",Orlando,FL,32819,Strayer Sand Lake - Beverage Machine,N/A,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004273,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - Beverage Machine 2nd FL Employee,2161,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004274,"
201 Dyer Blvd
Kissimmee
FL
34741
",Kissimmee,FL,34741,Signature Flight Kissimmee - Snack Machine,2238,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004275,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - Beverage Machine Maintenance,2216,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004276,"
8541 South Park Circle
Orlando
FL
32819
",Orlando,FL,32819,Strayer Sand Lake - Snack Machine,2226,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004277,"
2500 Universal Studios Plaze
Orlando
FL
",Orlando,FL,,DAVE School - GlassFront Machine 3rd FL,2168,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004278,"
1002 North Semoran Blvd
Orlando
FL
32807
",Orlando,FL,32807,Orlando Methadone Clinic - Beverage Machine,2146,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004303,"
2651 Orange Ave
Apopka
FL
32703
",Apopka,FL,32703,Coca-Cola Apopka - Snack Machine Breakroom,2029,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004304,"
Warehouse
Longwood
FL
32819
",Longwood,FL,32819,Removed From DAVE School GlassFront Machine,2087,promo,3,2.98,$5.50,$30.50,$148.50,$184.50,$0.30,$0.00,$0.00,$0.00,$5.20
20004305,"
8545 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Strategis - GlassFront Machine,2221,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004306,"
100 Colonial Center Pkwy
Lake Mary
FL
32746
",Lake Mary,FL,32746,Bank of NY LM - Beverage Machine 4th FL,2382,promo,2,66.67,$1.50,$0.75,$0.00,$2.25,$0.08,$0.00,$0.00,$0.00,$1.42
20004307,"
283 Cranes Roost Blvd
Altamonte Springs
FL
32701
",Altamonte Springs,FL,32701,Altamonte Lakeside - Beverage Machine,2045,promo,6,25,$6.50,$19.50,$0.00,$26.00,$0.33,$0.00,$0.00,$0.00,$6.17
20004308,"
2500 Universal Studios Plaze
Orlando
FL
32819
",Orlando,FL,32819,DAVE School - Snack Machine 3rd FL,2352,promo,1,4.26,$1.00,$6.75,$15.75,$23.50,$0.05,$0.00,$0.00,$0.00,$0.95
20004309,"
8545 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Strategis - Cold Food Machine,2089,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004310,"
2500 Universal Studios Plaze
Orlando
FL
32819
",Orlando,FL,32819,DAVE School - Beverage Machine 1st FL,2122,promo,2,20,$1.70,$6.80,$0.00,$8.50,$0.10,$0.85,$0.00,$0.00,$0.75
20004311,"
8545 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Strategis - Snack Machine,2260,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004312,"
2500 Maitland Center Pkwy
Maitland
FL
32751
",Maitland,FL,32751,Colonial Management Group - Snack Machine,2318,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004313,"
2500 Universal Studios Plaze
Orlando
FL
32819
",Orlando,FL,32819,DAVE School - Beverage Machine 2nd FL,2285,promo,5,11.27,$8.25,$6.24,$58.70,$73.19,$0.45,$0.00,$0.00,$0.00,$7.80
20004314,"
2500 Universal Studios Plaze
Orlando
FL
32819
",Orlando,FL,32819,DAVE School - Snack Machine 2nd FL,2188,promo,3,3.92,$2.85,$14.05,$55.80,$72.70,$0.15,$0.00,$0.00,$0.00,$2.70
20004615,"
3130 Edgewater Dr
Orlando
FL
32804
",Orlando,FL,32804,FDLRS - Beverage Machine,2466,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004616,"
1 Jeff Fuqua Blvd
Tavares
FL
32778
",Tavares,FL,32778,United Ticketing - Beverage Machine,2235,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004617,"
3130 Edgewater Dr
Orlando
FL
32804
",Orlando,FL,32804,FDLRS - Snack Machine,2358,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004618,"
6424 Forest City Road
Orlando
FL
32810
",Orlando,FL,32810,AKT - Beverage Machine,2003,,6,24.27,$6.25,$19.50,$0.00,$25.75,$0.32,$1.00,$0.00,$0.00,$4.93
20004619,"
Warehouse
Longwood
FL
32824
",Longwood,FL,32824,Removed From Niaflex(Cypress) Snack Machine,2124,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004620,"
Warehouse
Longwood
FL
32824
",Longwood,FL,32824,Removed From Niaflex(Cypress) Beverage Machine,N/A,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004621,"
100 Colonial Center Pkwy
Eustis
FL
32726
",Eustis,FL,32726,Bank of NY LM - Snack Machine 2nd FL,2006,,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004623,"
5728 Major Blvd
Kissimmee
FL
34746
",Kissimmee,FL,34746,Major Center 1 - Snack Machine,2434,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004624,"
1900 Hotel Plaze Blvd
Orlando
FL
32827
",Orlando,FL,32827,Reedy Creek Development - Snack Machine,2271,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004625,"
7675 Currenct Drive
Orlando
FL
32809
",Orlando,FL,32809,Fedex Sand Lake - Snack Machine,N/A,promo,2,100,$2.00,$0.00,$0.00,$2.00,$0.10,$0.00,$0.00,$0.00,$1.90
20004626,"
11486 Corporate Blvd
Orlando
FL
32817
",Orlando,FL,32817,Bank of NY Rouse - Snack Machine 2nd FL,2274,,3,5.75,$3.05,$49.95,$0.00,$53.00,$0.17,$0.00,$0.00,$0.00,$2.88
20004630,"
1 Jeff Fuqua Blvd
Orlando
FL
32827
",Orlando,FL,32827,United Ticketing - Snack Machine,2213,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004631,"
9200 Lake Nona Club Dr
Orlando
FL
32827
",Orlando,FL,32827,Lake Nona Golf Course - Snack Machine,N/A,promo,20,53.97,$25.50,$21.75,$0.00,$47.25,$1.38,$0.00,$0.00,$0.00,$24.12
20004651,"
2000 Noth Alafaya Trail Suite 150
Orlando
FL
32826
",Orlando,FL,32826,CrossLink - Beverage Machine,2155,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004652,"
Warehouse
Longwood
FL
32827
",Longwood,FL,32827,Removed From American Airlines Snack,2256,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004653,"
707 East Oak Street
Kissimmee
FL
34744
",Kissimmee,FL,34744,Mindful Health - Snack Machine,2225,promo,1,11.43,$1.00,$7.75,$0.00,$8.75,$0.05,$0.00,$0.00,$0.00,$0.95
20004654,"
2500 Universal Studios Plaze
Orlando
FL
32827
",Orlando,FL,32827,DAVE School - GlassFront Machine 3rd FL,2279,promo,,,$0.00,$0.75,$0.00,$0.75,$0.00,$0.00,$0.00,$0.00,$0.00
20004655,"
9901 Ringhaver Dr
Orlando
FL
32824
",Orlando,FL,32824,Ring Power - Pepsi Machine Office Parts,2023,promo,3,55.65,$3.20,$2.55,$0.00,$5.75,$0.18,$0.00,$0.00,$0.00,$3.02
20004656,"
901 North Lake Destiny Rd
Maitland
FL
32751
",Maitland,FL,32751,Strayer Maitland - Beverage Machine,2000,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004657,"
2651 Orange Ave
Apopka
FL
32712
",Apopka,FL,32712,Coca-Cola Apopka - Snack Machine Receiving Office,2039,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004658,"
901 North Lake Destiny Rd
Maitland
FL
32751
",Maitland,FL,32751,Strayer Maitland - Snack Machine,2078,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
