Device ID,Location,City,State,Zip Code,Display Name,Machine ID,Tags,Mobile (#),Mobile (%),Mobile,Cash,Card,Total,Fee,Discounts,Loyalty,Promotions (!),Net
10023090,"Jerry Leigh
2242 Taft Vineland Rd.
Orlando
FL
32837
",Orlando,FL,32837,Jerry Leigh - Beverage Machine,2232,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10023091,"Oracle
7453 TG Lee Blvd
Orlando
FL
32822
",Orlando,FL,32822,Oracle - Snack,None,promo,63,37.91,$74.50 ,$122.00 ,$0.00 ,$196.50 ,$2.98 ,$7.75 ,$0.00 ,$0.00 ,$63.77 
10023092,"L-3 OBT Snack
2500 N. Orange Blossom Trail
Orlando
FL
32804
",Orlando,FL,32804,L-3 OBT - Snack Machine,2200,promo,4,7.39,$3.80 ,$47.60 ,$0.00 ,$51.40 ,$0.16 ,$1.00 ,$0.00 ,$0.00 ,$2.64 
10023093,"L-3 Coleman
7675 Municipal Drive
Orlando
FL
32819
",Orlando,FL,32819,L-3 Coleman - Snack,2236,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10023094,"L-3 Coleman
7675 Municipal Drive
Orlando
FL
32819
",Orlando,FL,32819,L-3 Coleman - GlassFront Beverage,2259,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10023095,"""Axium Healthcare Snack Machine
525 Technology Park, Suite 153
Lake Mary
FL
32746
""",Lake Mary,FL,32746,Axium Healthcare - Snack Machine,None,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10023096,"""Axium Healthcare Drink Machine
525 Technology Park, Suite 153
Lake Mary
FL
32746
""",Lake Mary,FL,32746,Axium Healthcare - Drink Machine,None,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20003487,"Breakroom
1001 Heathrow Park Lane
lake Mary
FL
32746
",lake Mary,FL,32746,Paychex Snack,2207,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20003488,"1865 Florida 436
Winter Park
32792
",Winter Park,32792,,Herzing Snack,missing asset tag,promo,1,0.21,$1.25 ,$328.50 ,$270.00 ,$599.75 ,$0.07 ,$0.00 ,$0.00 ,$0.00 ,$1.18 
20003489,"400 Colonial Center Pkwy
Lake Mary
32746
",Lake Mary,32746,,Mitsubishi 5th FL Coke,,promo,5,19.35,$7.50 ,$25.25 ,$6.00 ,$38.75 ,$0.40 ,$0.00 ,$0.00 ,$0.00 ,$7.10 
20003490,"Waiting Area
4113 South Orlando Drive
Sanford
FL
32773
",Sanford,FL,32773,Subaru Drink,2315,promo,5,7.84,$3.75 ,$44.10 ,$0.00 ,$47.85 ,$0.20 ,$0.00 ,$0.00 ,$0.00 ,$3.55 
20003491,"283 Cranes Roost Blvd
Altamonte Springs
32701
",Altamonte Springs,32701,,Altamonte Lakeside Snack ,2268,promo,3,100,$3.00 ,$0.00 ,$0.00 ,$3.00 ,$0.15 ,$0.00 ,$0.00 ,$0.00 ,$2.85 
20003492,"3rd Fl Breakroom
300 Colonial Center
Lake Mary
32746
32746
",Lake Mary,32746,32746,Pershing Snack,2098,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20003493,"
Florida 436
Winter Park
FL
32792
",Winter Park,FL,32792,Herzing Glassfront Pepsi,2043,promo,4,0.93,$8.00 ,$377.75 ,$472.25 ,$858.00 ,$0.43 ,$0.00 ,$0.00 ,$0.00 ,$7.57 
20003494,"1001 Heathrow Park Ln
Lake Mary
32746
",Lake Mary,32746,,Paychex Coke,2159,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20003495,"240 E Central Pkwy
Altamonte Springs
32701
",Altamonte Springs,32701,,Center Pointe One Soda,2152,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20003496,"400 Colonial Center Pkwy
Lake Mary
32746
",Lake Mary,32746,,Mitsubishi 4th FL Snack,2181,promo,1,4.23,$1.25 ,$11.60 ,$16.70 ,$29.55 ,$0.07 ,$0.00 ,$0.00 ,$0.00 ,$1.18 
20003497,"3rd Fl Breakroom
300 Colonial Center
Lake Mary
32746
32746
",Lake Mary,32746,32746,Pershing Coke Glass,2331,promo,2,2.63,$2.75 ,$52.75 ,$49.25 ,$104.75 ,$0.15 ,$0.00 ,$0.00 ,$0.00 ,$2.60 
20003498,"2nd Floor 2nd Building
332 North Magnolia Avenue
Orlando
FL
32801
",Orlando,FL,32801,DBKMSN 2nd Fl Combo Machine,2263,promo,5,100,$4.75 ,$0.00 ,$0.00 ,$4.75 ,$0.26 ,$0.00 ,$0.00 ,$0.00 ,$4.49 
20004231,"240 E Central Pkwy
Altamonte Springs
32701
",Altamonte Springs,32701,,Center Pointe One Snack ,2026,promo,1,9.3,$1.00 ,$6.75 ,$3.00 ,$10.75 ,$0.05 ,$0.00 ,$0.00 ,$0.00 ,$0.95 
20004232,"220 E Central Pkwy
Altamonte Springs
32701
",Altamonte Springs,32701,,Center Pointe Two - Snack,2224,promo,8,10.68,$7.75 ,$41.15 ,$23.65 ,$72.55 ,$0.41 ,$0.00 ,$0.00 ,$0.00 ,$7.34 
20004233,"2nd Fl Breakroom
332 North Magnolia Avenue
Orlando
FL
32801
",Orlando,FL,32801,DBKSMN 2ND FL snack,2288,promo,2,100,$2.00 ,$0.00 ,$0.00 ,$2.00 ,$0.10 ,$0.00 ,$0.00 ,$0.00 ,$1.90 
20004234,"2nd Floor
332 North Magnolia Avenue
Orlando
FL
32801
",Orlando,FL,32801,DBKMSN 2nd Fl Pepsi,2254,promo,3,3.05,$3.45 ,$109.50 ,$0.00 ,$112.95 ,$0.19 ,$0.00 ,$0.00 ,$0.00 ,$3.26 
20004235,"400 Colonial Center Pkwy
Lake Mary
32746
",Lake Mary,32746,,Mitsubishi 4th FL Coke,2096,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004236,"485 N Keller Rd
Maitland
32751
",Maitland,32751,,Allstate Pepsi,2044,promo,11,18.64,$8.25 ,$36.00 ,$0.00 ,$44.25 ,$0.44 ,$0.00 ,$0.00 ,$0.00 ,$7.81 
20004237,"
12661 Challenger Parkway
Orlando
FL
32826
",Orlando,FL,32826,JNR Snack Machine,2355,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004238,"400 Colonial Center Pkwy
Lake Mary
32746
",Lake Mary,32746,,Mitsubishi 5th FL Snack,2231,promo,6,100,$8.50 ,$0.00 ,$0.00 ,$8.50 ,$0.46 ,$2.00 ,$0.00 ,$0.00 ,$6.04 
20004239,"485 N Keller Rd
Maitland
32751
",Maitland,32751,,Allstate Snack,2050,promo,8,34.36,$8.90 ,$17.00 ,$0.00 ,$25.90 ,$0.48 ,$0.00 ,$0.00 ,$0.00 ,$8.42 
20004240,"12661 Challenger Pkwy
Orlando
32826
",Orlando,32826,,JNR Drink Machine,2413,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004241,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Chrysler - Snack Maintenance,2170,promo,4,7.01,$3.75 ,$36.00 ,$13.75 ,$53.50 ,$0.19 ,$0.00 ,$0.00 ,$0.00 ,$3.56 
20004242,"100 Colonial Center Pkwy
Lake Mary
32746
",Lake Mary,32746,,Bank of NY LM 3rd FL Pepsi Glass,2472,promo,2,4.82,$3.00 ,$24.75 ,$34.50 ,$62.25 ,$0.16 ,$0.00 ,$0.00 ,$0.00 ,$2.84 
20004267,"
1002 North Semoran Boulevard
Orlando
FL
32807
",Orlando,FL,32807,Orlando Methadone Snack Machine,2126,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004268,"8675 Commodity Cir
Orlando
32819
",Orlando,32819,,Chrysler Showroom Coke Beverage ,2091,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004269,"2nd Fl Employee Break Rm
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Chrysler 2nd Fl Employee Break Rm Snack,2163,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004270,"
5175 West Irlo Bronson Memorial Highway
Kissimmee
FL
34746
",Kissimmee,FL,34746,Camping World - Pepsi Glassfront,2297,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004271,"
330 Carswell Avenue
Holly Hill
FL
32117
",Holly Hill,FL,32117,Product Quest - Ice Cream,2018,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004272,"
8541 South Park Circle
Orlando
FL
32819
",Orlando,FL,32819,Strayer Sand Lake - Beverage,,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004273,"2nd Fl Employee Break Rm
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Chrysler 2nd Fl Employee Break Rm Drink,2161,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004274,"
201 Dyer Boulevard
Kissimmee
FL
34741
",Kissimmee,FL,34741,Signature Flight Kissimmee - Snack Machine,2238,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004275,"Maintenance Shop
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Chrysler Maint Shop - Beverage,2216,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004276,"
8541 South Park Circle
Orlando
FL
32819
",Orlando,FL,32819,Strayer Sand Lake - Snack,2226,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004277,"
Orlando
FL
",Orlando,FL,,Dave School - Glass Front Beverage,2168,promo,6,2.26,$14.50 ,$627.25 ,$0.00 ,$641.75 ,$0.80 ,$0.00 ,$0.00 ,$0.00 ,$13.70 
20004278,"
1002 North Semoran Boulevard
Orlando
FL
32807
",Orlando,FL,32807,Orlando Methadone Coke Machine,2146,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004303,"Coca-Cola Apopka
2651 Orange Ave
Apopka
FL
32703
",Apopka,FL,32703,Coca-Cola Breakroom - Snack Machine,2029,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004304,"3rd FL
2500 Universal Studios Plaza
Orlando
FL
32819
",Orlando,FL,32819,Warehouse from Dave School Glass Bev,2087,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004305,"8545 Commodity Cir
Orlando
32819
",Orlando,32819,,Vacation Innovation Pepsi Glass,2221,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004306,"100 Colonial Center Pkwy
Lake Mary
32746
",Lake Mary,32746,,Bank of NY LM 4th FL Soda,2382,promo,,,$0.00 ,$1.50 ,$0.00 ,$1.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004307,"283 Cranes Roost Blvd
Altamonte Springs
32701
",Altamonte Springs,32701,,Altamonte Lakeside Soda,2045,promo,5,14.08,$5.00 ,$30.50 ,$0.00 ,$35.50 ,$0.25 ,$0.00 ,$0.00 ,$0.00 ,$4.75 
20004308,"Production Plaza
Orlando
32819
",Orlando,32819,,Dave School 3rd Fl Snack,2352,promo,1,8.77,$1.25 ,$2.25 ,$10.75 ,$14.25 ,$0.07 ,$0.00 ,$0.00 ,$0.00 ,$1.18 
20004309,"8545 Commodity Cir
Orlando
32819
",Orlando,32819,,Vacation Innovation Cold Food,2089,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004310,"
2500 Universal Studios Plaza
Orlando
FL
32819
",Orlando,FL,32819,Dave School 1st Fl Pepsi,2122,promo,3,15.27,$2.55 ,$14.15 ,$0.00 ,$16.70 ,$0.15 ,$0.00 ,$0.00 ,$0.00 ,$2.40 
20004311,"8545 Commodity Cir
Orlando
32819
",Orlando,32819,,Vacation Innovation Snack,2260,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004312,"2500 Maitland Center Pkwy
Maitland
FL
",Maitland,FL,,Colonial Management Group - Snack Machine,2318,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004313,"
2500 Universal Studios Plaza
Orlando
FL
32819
",Orlando,FL,32819,Dave School 2nd Fl Drink,2285,promo,1,6.73,$1.10 ,$0.00 ,$15.25 ,$16.35 ,$0.06 ,$0.00 ,$0.00 ,$0.00 ,$1.04 
20004314,"2nd FL
2500 Universal Studios Plaza
Orlando
FL
32819
",Orlando,FL,32819,Dave School 2nd FL Snack,2188,promo,1,5.92,$1.25 ,$3.50 ,$16.35 ,$21.10 ,$0.07 ,$0.00 ,$0.00 ,$0.00 ,$1.18 
20004615,"FDLRS
3130 Edgewater Drive
Orlando
FL
32804
",Orlando,FL,32804,FDLRS Soda,2466,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004616,"Orlando International Airport
Airport
Tavares
FL
32778
",Tavares,FL,32778,United Ticketing - Cold Drinks Machine,2235,,1,8.33,$0.75 ,$8.25 ,$0.00 ,$9.00 ,$0.04 ,$0.00 ,$0.00 ,$0.00 ,$0.71 
20004617,"
3130 Edgewater Drive
Orlando
FL
32804
",Orlando,FL,32804,FDLRS - Snack Machine,2358,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004618,"AKT
6424 Forest City Road
Orlando
FL
32810
",Orlando,FL,32810,AKT Soda,2003,,6,42.62,$6.50 ,$8.75 ,$0.00 ,$15.25 ,$0.34 ,$1.00 ,$0.00 ,$0.00 ,$5.16 
20004619,"
753 Central Florida Parkway
Orlando
FL
32824
",Orlando,FL,32824,Niaflex(Cypress) - Snack Machine,2124,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004620,"
753 Central Florida Parkway
Orlando
FL
32824
",Orlando,FL,32824,Niaflex(Cypress) - Pepsi Machine,,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004621,"
20 West Dicie Avenue
Eustis
FL
32726
",Eustis,FL,32726,BNY Lake Mary - 2nd Fl Snack Machine,2006,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004623,"Terra Verde Resort
109 Madiera Beach Boulevard
Kissimmee
FL
34746
",Kissimmee,FL,34746,Major Center 1 - Snack,2434,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004624,"
South Apopka Vineland Road & Interstate 4 & Florida 400
Orlando
FL
",Orlando,FL,,Reedy Creek Improvement - Snack Machine,2271,,11,14.03,$11.75 ,$72.00 ,$0.00 ,$83.75 ,$0.64 ,$0.00 ,$0.00 ,$0.00 ,$11.11 
20004625,"
7675 Currency Drive
Orlando
FL
32809
",Orlando,FL,32809,Fed-EX Snack Sand Lake 2041,Fed-Ex Sandlake Warehouse - Snack Machine,,2,39.13,$2.25 ,$3.50 ,$0.00 ,$5.75 ,$0.12 ,$0.00 ,$0.00 ,$0.00 ,$2.13 
20004626,"Bank of NY
11486 Corporate Boulevard
Orlando
FL
32817
",Orlando,FL,32817,Bank of NY Rouse 2nd FL Snack,2274,,3,4.34,$3.05 ,$67.30 ,$0.00 ,$70.35 ,$0.17 ,$0.00 ,$0.00 ,$0.00 ,$2.88 
20004630,"
22 Jeff Fuqua Boulevard
Orlando
FL
32827
",Orlando,FL,32827,United Ticketing - Snack Machine,2213,,3,2.93,$3.00 ,$99.35 ,$0.00 ,$102.35 ,$0.15 ,$0.00 ,$0.00 ,$0.00 ,$2.85 
20004631,"
9188 Lake Nona Club Drive
Orlando
FL
32827
",Orlando,FL,32827,Lake Nona Golf Course - Snack Machine,,,8,39.08,$8.50 ,$13.25 ,$0.00 ,$21.75 ,$0.45 ,$0.00 ,$0.00 ,$0.00 ,$8.05 
20004651,"""Breakroom
2000 N alayfa Trail, Suite 150
Orlando
FL
32826
""",Orlando,FL,32826,Crosslink- Coke Machine,2155,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004652,"American Airlines Ramp Breakroom
1 Jeff Fuqua Boulevard
Orlando
FL
32827
",Orlando,FL,32827,American Airlines - Snack Machine,2256,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004653,"Lobby
717 East Oak Street
Kissimmee
FL
34744
",Kissimmee,FL,34744,Mindful Health - Snack Machine,2225,promo,16,6.57,$18.50 ,$263.25 ,$0.00 ,$281.75 ,$0.98 ,$1.00 ,$0.00 ,$0.00 ,$16.52 
20004654,"American Airlines Ramp Break Room
1 Jeff Fuqua Boulevard
Orlando
FL
32827
",Orlando,FL,32827,American Airlines - Pepsi Glass Front Machine,2279,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004655,"
9901 Ringhaver Drive
Orlando
FL
32824
",Orlando,FL,32824,Ring Power - Office Pepsi,2023,promo,4,100,$4.70 ,$0.00 ,$0.00 ,$4.70 ,$0.26 ,$0.00 ,$0.00 ,$0.00 ,$4.44 
20004656,"Strayer University Breakroo
901 N Lake Destiny Rd
Maitland
FL
32751
",Maitland,FL,32751,Strayer University Maitland - Coke Beverage Machine,2000,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004657,"Coca-Cola Apopka Receiving Office
2725 W Orange Blossom Trail
Apopka
FL
32712
",Apopka,FL,32712,Coca-Cola Receiving Office - Snack Machine,2039,promo,3,100,$2.90 ,$0.00 ,$0.00 ,$2.90 ,$0.15 ,$0.00 ,$0.00 ,$0.00 ,$2.75 
20004658,"Strayer University Breakroom
901 N Lake Destiny Rd
Maitland
FL
32751
",Maitland,FL,32751,Strayer University Maitland - Snack Machine,2078,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004659,"900 Central Park Dr
Sanford
FL
",Sanford,FL,,OnSight Signs - Pepsi Beverage Machine,2289,promo,2,33.33,$3.00 ,$6.00 ,$0.00 ,$9.00 ,$0.16 ,$0.00 ,$0.00 ,$0.00 ,$2.84 
20004660,"
1823 Business Park Boulevard
Daytona Beach
FL
32114
",Daytona Beach,FL,32114,Daytona Treatment Center - Lobby Snack Machine,2249,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004661,"
1823 Business Park Boulevard
Daytona Beach
FL
32114
",Daytona Beach,FL,32114,Daytona Treatment Center - Beverage Machine,2093,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004662,"
6545 Corporate Centre Blvd
Orlando
FL
32822
",Orlando,FL,32822,Old Republic Title - Beverage Machine,2351,promo,1,3.77,$1.50 ,$18.75 ,$19.50 ,$39.75 ,$0.08 ,$0.00 ,$0.00 ,$0.00 ,$1.42 
20004711,"
3225 Lockwood Boulevard
Oviedo
FL
32765
",Oviedo,FL,32765,Hagerty HS Teacher's Mail Rm Coke,2166,promo,4,23.53,$5.00 ,$16.25 ,$0.00 ,$21.25 ,$0.28 ,$0.00 ,$0.00 ,$0.00 ,$4.72 
20004712,"
925 Florida Central Parkway
Longwood
FL
32750
",Longwood,FL,32750,Spectra Flooring - Beverage Machine,2162,promo,4,26.15,$8.50 ,$24.00 ,$0.00 ,$32.50 ,$0.47 ,$0.00 ,$0.00 ,$0.00 ,$8.03 
20004713,"
7544-7548 Municipal Drive
Orlando
FL
32819
",Orlando,FL,32819,American Hotel Register - Snack,2100,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004714,"
3225 Lockwood Boulevard
Oviedo
FL
32765
",Oviedo,FL,32765,Hagerty HS # 12 Cafeteria Coke,,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004715,"
1925 Prospect Avenue
Orlando
FL
32814
",Orlando,FL,32814,C&P - Snack Machine,,promo,26,42.97,$27.20 ,$36.10 ,$0.00 ,$63.30 ,$1.47 ,$2.00 ,$0.00 ,$0.00 ,$23.73 
20004716,"
3225 Lockwood Boulevard
Oviedo
FL
32765
",Oviedo,FL,32765,Hagerty HS # 2 Pepsi Gym,2135,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004717,"
3225 Lockwood Boulevard
Oviedo
FL
32765
",Oviedo,FL,32765,Hagerty HS Cafeteria #10 Pepsi,2129,promo,3,31.08,$5.75 ,$12.75 ,$0.00 ,$18.50 ,$0.32 ,$3.75 ,$0.00 ,$0.00 ,$1.68 
20004718,"
3225 Lockwood Boulevard
Oviedo
FL
32765
",Oviedo,FL,32765,Hagerty HS # 9 Cafeteria Pepsi Machine,2182,promo,4,50,$7.00 ,$7.00 ,$0.00 ,$14.00 ,$0.28 ,$0.00 ,$0.00 ,$0.00 ,$6.72 
20004719,"""ProHealth Pharmacy Solutions
500 Winderley Place, Suite 228
Maitland
FL
32751
""",Maitland,FL,32751,ProHealth Combo Vending Machine,2081,promo,3,11.88,$3.00 ,$22.25 ,$0.00 ,$25.25 ,$0.16 ,$0.00 ,$0.00 ,$0.00 ,$2.84 
20004720,"
440 Fentress Boulevard
Daytona Beach
FL
32114
",Daytona Beach,FL,32114,Product Quest Fentress - Snack,2305,promo,14,81.52,$12.35 ,$2.80 ,$0.00 ,$15.15 ,$0.65 ,$0.00 ,$0.00 ,$0.00 ,$11.70 
20004721,"
5175 West Irlo Bronson Memorial Highway
Kissimmee
FL
34746
",Kissimmee,FL,34746,Camping World - Snack Machine,2047,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004722,"
3225 Lockwood Boulevard
Oviedo
FL
32765
",Oviedo,FL,32765,Hagerty HS Teacher Mail Rm #14 - Snack Machine,2158,promo,3,13.64,$3.75 ,$23.75 ,$0.00 ,$27.50 ,$0.21 ,$0.00 ,$0.00 ,$0.00 ,$3.54 
20004723,"
1001 Jetstream Drive
Orlando
FL
32824
",Orlando,FL,32824,Old Dominion - Snack Main Breakroom,2086,promo,4,15.85,$5.20 ,$27.60 ,$0.00 ,$32.80 ,$0.28 ,$0.00 ,$0.00 ,$0.00 ,$4.92 
20004725,"Old Dominion Freight Line
Longwood
FL
32750
",Longwood,FL,32750,Old Dominion - Trucker Snack,3098,promo,15,51.61,$18.45 ,$17.30 ,$0.00 ,$35.75 ,$1.00 ,$1.10 ,$0.00 ,$0.00 ,$16.35 
20004726,"
3550 North Goldenrod Road
Winter Park
FL
32792
",Winter Park,FL,32792,Threshold - Drink Machine,2022,promo,1,100,$0.75 ,$0.00 ,$0.00 ,$0.75 ,$0.04 ,$0.00 ,$0.00 ,$0.00 ,$0.71 
20004727,"
1001 Jetstream Drive
Orlando
FL
32824
",Orlando,FL,32824,Old Dominion - Beverage Main Breakroom,3036,promo,12,40.03,$24.00 ,$35.95 ,$0.00 ,$59.95 ,$1.35 ,$0.00 ,$0.00 ,$0.00 ,$22.65 
20004728,"
2500 Maitland Center Parkway
Maitland
FL
32751
",Maitland,FL,32751,I Heart Media - Snack Machine,3089,promo,7,19.59,$7.25 ,$29.75 ,$0.00 ,$37.00 ,$0.37 ,$0.00 ,$0.00 ,$0.00 ,$6.88 
20004729,"
1496 East Buena Vista Dr
Lake Bunea Vista
FL
32830
",Lake Bunea Vista,FL,32830,Reedy Creek  Garage Snack Machine,3043,promo,56,46.72,$73.00 ,$83.25 ,$0.00 ,$156.25 ,$3.92 ,$1.00 ,$0.00 ,$0.00 ,$68.08 
20004730,"""GreenspoonMaeder
201 East Pine St, Suite 500
Orlando
FL
32801
""",Orlando,FL,32801,GreenspoonMaeder Beverage,3062,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004731,"Northrop Grumman
Discovery Dr
Orlando
FL
32750
",Orlando,FL,32750,Northrop Grumman - Pepsi Beverage Machine,4099,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004732,"Fed-Ex Bennet
1033 Florida 436
Casselberry
FL
32707
",Casselberry,FL,32707,Fed-Ex Bennet Beverage Machine,2056,promo,1,7.69,$0.75 ,$9.00 ,$0.00 ,$9.75 ,$0.04 ,$0.00 ,$0.00 ,$0.00 ,$0.71 
20004733,"Fed-Ex Bennett
950 Bennett Road
Orlando
FL
32803
",Orlando,FL,32803,Fed-Ex Bennett Snack,2088,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004734,"
5175 West Irlo Bronson Memorial Highway
Kissimmee
FL
34746
",Kissimmee,FL,34746,Camping World - Bev Machine,2277,promo,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004903,"Ring Power
Orlando
FL
",Orlando,FL,,Ring Power - Track Shop,2104,promo,39,88.1,$55.50 ,$7.50 ,$0.00 ,$63.00 ,$3.04 ,$0.00 ,$0.00 ,$0.00 ,$52.46 
20004904,"Ring Power
Orlando
FL
",Orlando,FL,,Ring Power Office Snack,2032,promo,7,27.35,$8.00 ,$21.25 ,$0.00 ,$29.25 ,$0.44 ,$0.00 ,$0.00 ,$0.00 ,$7.56 
